country,geo,tier,tier_code,year,in_model,barrier,barrier_code,exposure_pct,tier_mean_pct,deviation_pp,coefficient,contribution_pp,actual_adoption_pct,expected_adoption_pct,gap_pp,unexplained_pp,tier_n_cells,tier_n_countries,tier_delta_r2,outcome_code,outcome_unit,exposure_unit,generated_utc,rank_in_unit,tier_ranking_stable
European Union - 27 countries (from 2020),EU27_2020,Small (10-49),SMALL_10_49,2025,False,Cost too high,E_AI_BCST,38.8,40.1,-1.3,-0.5971,0.78,17.0,18.9,-1.9,-3.42,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
European Union - 27 countries (from 2020),EU27_2020,Small (10-49),SMALL_10_49,2025,False,Data availability or quality,E_AI_BDDT,43.7,42.5,1.2,0.3963,0.46,17.0,18.9,-1.9,-3.42,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
European Union - 27 countries (from 2020),EU27_2020,Small (10-49),SMALL_10_49,2025,False,AI not useful for us,E_AI_BNU,19.2,20.1,-0.9,-0.1832,0.16,17.0,18.9,-1.9,-3.42,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
European Union - 27 countries (from 2020),EU27_2020,Small (10-49),SMALL_10_49,2025,False,Incompatible with existing systems,E_AI_BINC,41.7,42.2,-0.5,-0.24,0.13,17.0,18.9,-1.9,-3.42,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
European Union - 27 countries (from 2020),EU27_2020,Small (10-49),SMALL_10_49,2025,False,Lack of expertise,E_AI_BLE,70.9,70.1,0.8,0.0654,0.05,17.0,18.9,-1.9,-3.42,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Finland,FI,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,25.8,40.1,-14.4,-0.5971,8.58,33.5,18.9,14.6,7.99,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Finland,FI,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,42.7,49.6,-7.0,0.3128,-2.18,33.5,18.9,14.6,7.99,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Finland,FI,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,44.5,47.6,-3.1,-0.3463,1.07,33.5,18.9,14.6,7.99,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Finland,FI,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,45.4,42.2,3.2,-0.24,-0.77,33.5,18.9,14.6,7.99,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Finland,FI,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,66.6,70.1,-3.4,0.0654,-0.22,33.5,18.9,14.6,7.99,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Finland,FI,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,19.5,20.1,-0.6,-0.1832,0.11,33.5,18.9,14.6,7.99,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Finland,FI,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,42.5,42.5,0.0,0.3963,0.01,33.5,18.9,14.6,7.99,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Germany,DE,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,64.2,49.6,14.6,0.3128,4.57,23.1,18.9,4.1,-0.29,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Germany,DE,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,32.8,40.1,-7.3,-0.5971,4.38,23.1,18.9,4.1,-0.29,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Germany,DE,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,60.0,47.6,12.4,-0.3463,-4.28,23.1,18.9,4.1,-0.29,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Germany,DE,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,45.7,42.2,3.4,-0.24,-0.82,23.1,18.9,4.1,-0.29,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Germany,DE,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,43.5,42.5,1.0,0.3963,0.4,23.1,18.9,4.1,-0.29,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Germany,DE,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,72.5,70.1,2.4,0.0654,0.16,23.1,18.9,4.1,-0.29,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Germany,DE,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,19.9,20.1,-0.2,-0.1832,0.04,23.1,18.9,4.1,-0.29,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Greece,EL,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,54.2,40.1,14.1,-0.5971,-8.42,7.3,18.9,-11.6,1.78,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Greece,EL,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,37.8,42.5,-4.8,0.3963,-1.88,7.3,18.9,-11.6,1.78,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Greece,EL,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,45.0,49.6,-4.7,0.3128,-1.46,7.3,18.9,-11.6,1.78,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Greece,EL,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,24.9,20.1,4.8,-0.1832,-0.88,7.3,18.9,-11.6,1.78,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Greece,EL,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,60.1,70.1,-9.9,0.0654,-0.65,7.3,18.9,-11.6,1.78,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Greece,EL,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,48.5,47.6,0.9,-0.3463,-0.32,7.3,18.9,-11.6,1.78,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Greece,EL,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,41.2,42.2,-1.0,-0.24,0.25,7.3,18.9,-11.6,1.78,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Hungary,HU,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,33.6,20.1,13.5,-0.1832,-2.47,8.7,18.9,-10.2,-5.73,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Hungary,HU,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,37.8,42.5,-4.7,0.3963,-1.88,8.7,18.9,-10.2,-5.73,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Hungary,HU,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,50.7,47.6,3.1,-0.3463,-1.09,8.7,18.9,-10.2,-5.73,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Hungary,HU,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,53.0,49.6,3.4,0.3128,1.05,8.7,18.9,-10.2,-5.73,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Hungary,HU,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,39.7,42.2,-2.5,-0.24,0.61,8.7,18.9,-10.2,-5.73,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Hungary,HU,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,40.8,40.1,0.6,-0.5971,-0.38,8.7,18.9,-10.2,-5.73,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Hungary,HU,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,64.8,70.1,-5.2,0.0654,-0.34,8.7,18.9,-10.2,-5.73,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Italy,IT,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,44.8,40.1,4.7,-0.5971,-2.8,14.2,18.9,-4.7,-5.45,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Italy,IT,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,46.5,42.5,4.0,0.3963,1.58,14.2,18.9,-4.7,-5.45,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Italy,IT,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,43.4,47.6,-4.2,-0.3463,1.46,14.2,18.9,-4.7,-5.45,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Italy,IT,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,15.7,20.1,-4.4,-0.1832,0.81,14.2,18.9,-4.7,-5.45,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Italy,IT,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,59.0,70.1,-11.0,0.0654,-0.72,14.2,18.9,-4.7,-5.45,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Italy,IT,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,39.2,42.2,-3.0,-0.24,0.72,14.2,18.9,-4.7,-5.45,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Italy,IT,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,48.7,49.6,-1.0,0.3128,-0.3,14.2,18.9,-4.7,-5.45,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Latvia,LV,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,56.3,47.6,8.7,-0.3463,-3.0,9.8,18.9,-9.1,-3.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Latvia,LV,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,49.9,42.2,7.7,-0.24,-1.84,9.8,18.9,-9.1,-3.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Latvia,LV,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,45.9,42.5,3.4,0.3963,1.33,9.8,18.9,-9.1,-3.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Latvia,LV,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,25.9,20.1,5.8,-0.1832,-1.06,9.8,18.9,-9.1,-3.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Latvia,LV,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,41.3,40.1,1.2,-0.5971,-0.7,9.8,18.9,-9.1,-3.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Latvia,LV,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,64.2,70.1,-5.9,0.0654,-0.39,9.8,18.9,-9.1,-3.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Latvia,LV,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,50.0,49.6,0.3,0.3128,0.1,9.8,18.9,-9.1,-3.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Luxembourg,LU,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,49.9,42.5,7.4,0.3963,2.93,30.5,18.9,11.6,6.13,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Luxembourg,LU,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,56.8,49.6,7.1,0.3128,2.22,30.5,18.9,11.6,6.13,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Luxembourg,LU,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,53.2,47.6,5.6,-0.3463,-1.93,30.5,18.9,11.6,6.13,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Luxembourg,LU,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,37.9,42.2,-4.4,-0.24,1.05,30.5,18.9,11.6,6.13,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Luxembourg,LU,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,81.3,70.1,11.2,0.0654,0.73,30.5,18.9,11.6,6.13,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Luxembourg,LU,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,39.5,40.1,-0.7,-0.5971,0.39,30.5,18.9,11.6,6.13,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Luxembourg,LU,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,20.0,20.1,-0.1,-0.1832,0.03,30.5,18.9,11.6,6.13,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Malta,MT,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,27.2,47.6,-20.4,-0.3463,7.05,18.0,18.9,-0.9,1.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Malta,MT,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,26.8,42.5,-15.7,0.3963,-6.21,18.0,18.9,-0.9,1.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Malta,MT,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,32.1,49.6,-17.5,0.3128,-5.48,18.0,18.9,-0.9,1.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Malta,MT,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,37.5,40.1,-2.7,-0.5971,1.59,18.0,18.9,-0.9,1.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Malta,MT,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,35.8,42.2,-6.4,-0.24,1.54,18.0,18.9,-0.9,1.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Malta,MT,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,54.7,70.1,-15.3,0.0654,-1.0,18.0,18.9,-0.9,1.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Malta,MT,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,19.9,20.1,-0.2,-0.1832,0.04,18.0,18.9,-0.9,1.6,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Netherlands,NL,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,22.0,40.1,-18.2,-0.5971,10.84,28.8,18.9,9.8,1.74,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Netherlands,NL,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,36.0,49.6,-13.7,0.3128,-4.27,28.8,18.9,9.8,1.74,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Netherlands,NL,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,33.3,42.5,-9.2,0.3963,-3.66,28.8,18.9,9.8,1.74,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Netherlands,NL,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,31.8,42.2,-10.4,-0.24,2.5,28.8,18.9,9.8,1.74,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Netherlands,NL,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,13.4,20.1,-6.7,-0.1832,1.22,28.8,18.9,9.8,1.74,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Netherlands,NL,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,45.1,47.6,-2.5,-0.3463,0.85,28.8,18.9,9.8,1.74,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Netherlands,NL,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,79.5,70.1,9.4,0.0654,0.61,28.8,18.9,9.8,1.74,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Norway,NO,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,19.6,40.1,-20.6,-0.5971,12.28,25.2,18.9,6.3,-3.95,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Norway,NO,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,32.8,49.6,-16.9,0.3128,-5.27,25.2,18.9,6.3,-3.95,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Norway,NO,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,29.9,42.5,-12.6,0.3963,-4.98,25.2,18.9,6.3,-3.95,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Norway,NO,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,38.0,47.6,-9.6,-0.3463,3.33,25.2,18.9,6.3,-3.95,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Norway,NO,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,30.4,42.2,-11.9,-0.24,2.85,25.2,18.9,6.3,-3.95,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Norway,NO,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,11.7,20.1,-8.4,-0.1832,1.54,25.2,18.9,6.3,-3.95,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Norway,NO,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,77.6,70.1,7.5,0.0654,0.49,25.2,18.9,6.3,-3.95,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Poland,PL,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,52.9,40.1,12.8,-0.5971,-7.62,5.8,18.9,-13.1,0.37,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Poland,PL,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,33.2,42.5,-9.3,0.3963,-3.69,5.8,18.9,-13.1,0.37,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Poland,PL,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,37.2,20.1,17.1,-0.1832,-3.13,5.8,18.9,-13.1,0.37,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Poland,PL,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,52.8,49.6,3.2,0.3128,0.99,5.8,18.9,-13.1,0.37,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Poland,PL,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,39.6,42.2,-2.6,-0.24,0.63,5.8,18.9,-13.1,0.37,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Poland,PL,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,63.4,70.1,-6.7,0.0654,-0.44,5.8,18.9,-13.1,0.37,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Poland,PL,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,48.3,47.6,0.7,-0.3463,-0.26,5.8,18.9,-13.1,0.37,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Portugal,PT,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,62.0,40.1,21.9,-0.5971,-13.07,9.4,18.9,-9.5,1.04,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Portugal,PT,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,49.3,42.5,6.8,0.3963,2.71,9.4,18.9,-9.5,1.04,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Portugal,PT,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,57.7,49.6,8.1,0.3128,2.52,9.4,18.9,-9.5,1.04,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Portugal,PT,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,54.8,47.6,7.2,-0.3463,-2.49,9.4,18.9,-9.5,1.04,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Portugal,PT,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,45.4,42.2,3.2,-0.24,-0.76,9.4,18.9,-9.5,1.04,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Portugal,PT,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,77.6,70.1,7.5,0.0654,0.49,9.4,18.9,-9.5,1.04,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Portugal,PT,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,19.7,20.1,-0.4,-0.1832,0.07,9.4,18.9,-9.5,1.04,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Slovakia,SK,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,54.0,40.1,13.8,-0.5971,-8.27,15.6,18.9,-3.3,6.62,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Slovakia,SK,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,58.8,49.6,9.2,0.3128,2.88,15.6,18.9,-3.3,6.62,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Slovakia,SK,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,52.7,42.2,10.5,-0.24,-2.51,15.6,18.9,-3.3,6.62,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Slovakia,SK,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,52.5,47.6,4.9,-0.3463,-1.71,15.6,18.9,-3.3,6.62,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Slovakia,SK,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,57.1,70.1,-12.9,0.0654,-0.85,15.6,18.9,-3.3,6.62,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Slovakia,SK,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,43.7,42.5,1.2,0.3963,0.47,15.6,18.9,-3.3,6.62,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Slovakia,SK,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,19.9,20.1,-0.2,-0.1832,0.04,15.6,18.9,-3.3,6.62,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
